2.901177565,0.377104689,0.031727617,0.035682759,0.005305954,0.013459396,0.02492835,0.02258943,0.009235521,0.024763541,0.00890718,0.017940471,0.008380406,0.000612765,1.49e-29,2.8e-95
0.415972935,2.801754767,0.340406212,0.016244036,0.004487571,0.014876955,0.034708592,0.023118871,0.016093397,0.020833412,0.030613665,0.028753565,0.0078255,0.003482351,0.000173473,0.002315038
0.037997598,0.369583887,3.20211134,0.438418095,0.002545646,0.008285403,0.024241512,0.020770066,0.016241012,0.018123692,0.040159512,0.02890296,0.004976461,0.001524598,2.46e-25,9.1e-05
0.047108735,0.019441681,0.483295538,2.614477884,0.075000174,0.020523012,0.019055672,0.015771771,0.034872255,0.048248804,0.043940208,0.034160838,0.019765549,0.000390388,0.001160246,0.002786368
0.007272194,0.005575838,0.002913273,0.077861216,0.153083246,0.054860449,0.013951138,0.010208797,0.00597449,0.0066062,0.004131877,0.003701215,0.002815806,0.000868867,8.85e-05,6.67e-37
0.018676072,0.018714184,0.009599639,0.021570393,0.055541476,0.053774093,0.018949807,0.014980091,0.011649734,0.011192124,0.004183302,0.01302261,0.001808122,0.001364593,0.000231239,0.001688605
0.036556735,0.046143201,0.029683484,0.021166796,0.014927311,0.020027129,0.027693736,0.022578298,0.014902581,0.014676997,0.011768412,0.00481448,0.005274764,0.002319536,2.13e-27,1.55e-55
0.035843796,0.033256168,0.027518699,0.018955977,0.011819018,0.01713023,0.024430146,0.021055201,0.01802874,0.014319428,0.008300057,0.009704742,0.010487036,0.001939918,0.0013988,3.52e-61
0.016444131,0.025977307,0.024145929,0.047031254,0.00776155,0.014948773,0.018094108,0.02023048,0.029926625,0.014528619,0.01697348,0.012539915,0.004615808,0.001362982,0.001616878,2.54e-49
0.049428814,0.037698555,0.030206154,0.072947596,0.009620935,0.016099781,0.019977024,0.018012931,0.016287043,0.012435548,0.024467685,0.012855088,0.005852338,0.002843134,0.004884707,1.7e-60
0.018513683,0.057685253,0.069698327,0.069178593,0.006266112,0.00626631,0.016680021,0.010872389,0.019814083,0.025478746,0.018353971,0.013795198,0.005770122,0.000496807,0.008469426,9.69e-43
0.038813147,0.056394088,0.052211799,0.055979696,0.005842348,0.020304069,0.007102652,0.013231842,0.015236671,0.013933257,0.014358873,0.021314554,0.006070193,0.004049322,0.005758609,0.000381102
0.019744002,0.016713948,0.00978976,0.035272479,0.004840285,0.003069997,0.00847421,0.015570915,0.006107568,0.006907678,0.006540373,0.006610398,0.018610026,0.007837836,0.00211084,1.06e-37
0.002317449,0.011939491,0.004814521,0.001118328,0.002397551,0.003719287,0.005981961,0.004623714,0.002895055,0.00538699,0.000903965,0.007078702,0.012581789,0.01726941,0.009070681,3.33e-107
6.42e-29,0.000679001,8.89e-25,0.003794453,0.000278696,0.000719521,6.29e-27,0.003806176,0.003920756,0.010566062,0.017593143,0.011492502,0.003868364,0.01035537,0.007912848,0.010691288
1.41e-94,0.010556574,0.000382185,0.010616063,2.45e-36,0.006121195,5.33e-55,1.11e-60,7.18e-49,4.28e-60,2.35e-42,0.000886062,2.26e-37,4.43e-107,0.012455351,6.61e-113
